database\11248.jpg,"[3.18309886e-01 1.65157600e-04 4.92716904e-01 1.28010027e-01
 3.50405322e-02 3.16085061e-02 1.75110821e-01 2.03964551e-01
 6.74995492e-02 2.97318383e-02 4.28315388e-02 3.02949816e-02
 7.95453436e-02 6.28169935e-02 8.56665875e-02 4.77338026e-02
 4.17379305e-02 2.88660649e-02 4.07307212e-02 2.73467723e-02
 9.51440757e-02 1.13463568e-01 5.47969597e-03 4.81967527e-02
 3.90363154e-02 3.70631252e-02 3.88653211e-02 8.46428706e-03
 3.32195849e-02 2.62913747e-02 3.65349197e-02 1.15002648e-01
 8.42093082e-02 1.95671719e-02 3.66443696e-02 3.31688002e-02
 4.08708496e-02 1.63450118e-02 1.71775087e-02 4.48091590e-03
 2.86666195e-02 2.66266710e-02 2.41142013e-02 1.84806482e-02
 6.42414303e-02 6.29116997e-02 1.47229808e-02 3.11402525e-02
 2.80756781e-02 9.00123949e-03 4.96840254e-02 2.14452488e-02
 3.33033710e-02 7.54156833e-03 2.76610369e-02 2.73867167e-02
 2.17104701e-02 5.64574494e-02 4.64941131e-02 4.31363431e-02
 3.90040197e-02 1.03441759e-02 2.63870128e-02 2.32966644e-02
 2.75709557e-02 4.54211005e-02 4.17480220e-02 2.61715451e-02
 3.22848278e-02 5.96098318e-03 2.86023415e-02 2.80256138e-02]"
database\11250.jpg,"[0.31830989 0.003974   0.76093487 0.03172    0.0156487  0.01098738
 0.82589731 0.06892811 0.02218873 0.02332419 0.08048574 0.00574407
 0.55034523 0.07992498 0.05103597 0.01738533 0.06834691 0.15960199
 0.02119852 0.00955115 0.13398476 0.04173524 0.08663411 0.03482172
 0.01505626 0.05576211 0.19652329 0.05248472 0.00838408 0.01147448
 0.22239883 0.01374567 0.09429898 0.06868538 0.02328263 0.01420934
 0.01500562 0.17005659 0.06150091 0.03665161 0.0019562  0.01246516
 0.38444984 0.03178486 0.06963973 0.09700459 0.04421735 0.01824744
 0.01385865 0.08247936 0.0908029  0.03760239 0.06123843 0.02076667
 0.00544763 0.01299916 0.31577941 0.02985376 0.03714199 0.10006362
 0.06542736 0.03301502 0.01543995 0.01373239 0.09882904 0.02095163
 0.00739975 0.06480185 0.04499768 0.00973779 0.00811592 0.01330818]"
database\11269.jpg,"[3.18309886e-01 1.62605019e-15 7.22789056e-01 1.26177108e-02
 2.59189566e-02 1.56207177e-02 6.81361809e-01 4.69811731e-03
 1.70882460e-02 2.68334179e-02 5.06262375e-02 1.62529624e-02
 2.83664825e-01 2.16606989e-02 4.57693473e-02 1.31184147e-02
 1.03250256e-02 1.05540822e-01 2.19469947e-02 1.56466710e-02
 1.66251362e-01 3.44188637e-02 9.42685410e-02 1.57499329e-02
 1.39053849e-02 2.79412744e-02 1.14046123e-01 2.35123873e-02
 2.31550003e-02 1.43471951e-02 3.61024984e-01 3.04674258e-02
 1.24440424e-01 4.45939215e-02 1.36763825e-02 1.38718946e-02
 2.96310178e-02 5.19915997e-02 3.70186149e-02 2.57386701e-02
 2.00124451e-02 1.36253131e-02 2.65524401e-01 1.97119556e-02
 1.04349897e-01 7.10208117e-02 1.29856281e-02 1.71000373e-02
 1.34683776e-02 1.33543750e-02 5.37699997e-02 4.38895593e-02
 4.42896049e-02 2.36005254e-02 1.85240775e-02 1.30939214e-02
 9.27918457e-03 5.39233173e-02 2.92002891e-02 9.23131416e-02
 1.97037459e-02 8.07916921e-03 1.91941426e-02 1.28870968e-02
 2.07712635e-02 1.13918872e-01 4.86388505e-02 4.32573019e-02
 3.39430208e-02 1.91516584e-02 1.88187443e-02 1.25588439e-02]"
database\11270.jpg,"[0.31830989 0.00157719 0.50399249 0.05649722 0.0104906  0.02437216
 0.1109886  0.1197212  0.02643665 0.04279861 0.08186591 0.03470219
 0.16905718 0.06588384 0.07183212 0.01523453 0.0465477  0.12268299
 0.13026023 0.02574183 0.08412089 0.10555809 0.08390155 0.05742844
 0.00277126 0.02568377 0.08065007 0.18121179 0.08693932 0.00955006
 0.02106811 0.07202933 0.05091036 0.10310789 0.02234771 0.01104351
 0.03088896 0.00978286 0.12584658 0.12859077 0.04458979 0.00402705
 0.00172261 0.01478902 0.03826418 0.08731363 0.03545593 0.02873604
 0.00143782 0.03188506 0.01999844 0.04801102 0.09135368 0.08134846
 0.00396583 0.00785288 0.00676439 0.01758489 0.05620055 0.02641535
 0.04114547 0.03657835 0.01974482 0.0055835  0.0275468  0.04232927
 0.03137032 0.06873496 0.06156573 0.01386764 0.01919538 0.00434758]"
database\11361.jpg,"[0.31830989 0.00225172 0.68304074 0.02446242 0.02727597 0.01034592
 0.54297923 0.10337026 0.02383988 0.03372571 0.07149003 0.01365986
 0.10468313 0.13535277 0.06767928 0.01184064 0.0122187  0.12430849
 0.0215342  0.00866006 0.21904452 0.05685271 0.12745985 0.01417487
 0.01134434 0.02589718 0.10092929 0.03230352 0.00639085 0.01138727
 0.23572122 0.07554955 0.1361259  0.02518608 0.00995482 0.01181548
 0.04923899 0.0029339  0.0241907  0.03511522 0.00936125 0.01138075
 0.07683811 0.13431949 0.0522564  0.04297943 0.01132233 0.01265108
 0.01156677 0.03490278 0.0881522  0.01561562 0.06266056 0.00708949
 0.00853446 0.01158111 0.04611039 0.06610258 0.07167085 0.05759304
 0.01528989 0.02041125 0.00982629 0.01170775 0.01008671 0.08510426
 0.05681328 0.05676082 0.00144402 0.00379964 0.00949287 0.01170556]"
database\11606.jpg,"[3.18309886e-01 1.32653637e-15 6.47723144e-01 1.33887476e-01
 3.29071557e-02 1.54433874e-02 5.24473950e-01 3.73297815e-01
 6.48249435e-02 8.04896127e-02 2.63020843e-02 1.52748991e-02
 3.46813643e-01 4.28112545e-01 2.25046494e-01 3.30154163e-02
 6.84379326e-02 2.85774986e-03 4.20015972e-02 1.23312156e-02
 3.03723138e-01 2.85756579e-01 3.31623254e-01 1.34388954e-01
 1.73345895e-02 2.57512764e-02 3.17947884e-02 3.72811461e-02
 4.30509648e-02 9.17392257e-03 2.38102286e-01 1.72179634e-01
 2.63035008e-01 2.41821731e-01 7.80489507e-02 9.51370204e-03
 1.42108806e-02 4.34184414e-02 6.88283122e-03 5.99088387e-02
 3.74025383e-02 6.55442124e-03 9.69719983e-02 1.35884182e-01
 1.20388530e-01 2.39866259e-01 1.62732039e-01 4.44834319e-02
 5.60666146e-03 1.73169463e-02 6.09369077e-02 3.81351044e-02
 2.81001529e-02 6.82755399e-02 2.91480453e-02 4.65799984e-03
 2.44237938e-03 6.78491231e-02 5.29966109e-02 1.27025313e-01
 1.94198492e-01 1.02370805e-01 2.53187686e-02 3.64045801e-03
 5.19196134e-02 5.40518699e-02 6.43811514e-02 2.83068150e-02
 6.18344259e-02 6.31133363e-02 2.12577887e-02 3.39005347e-03]"
database\11628.jpg,"[3.18309886e-01 1.46290494e-03 3.38344554e-01 1.18972810e-02
 6.76039316e-02 3.00791626e-02 2.68643035e-02 3.87198360e-02
 6.56025556e-02 3.41923852e-02 4.34750030e-02 1.02481941e-01
 2.91849304e-02 2.37837178e-02 6.32098040e-02 3.06195355e-02
 5.52863283e-02 3.28984233e-02 2.27313830e-01 4.39266237e-02
 3.97383908e-02 1.63281812e-02 2.64425645e-02 4.57978096e-02
 5.67117292e-02 8.10711362e-03 3.89821520e-03 1.68912333e-01
 3.34690927e-02 4.56600120e-02 3.29293187e-04 2.99257844e-02
 3.14457725e-02 1.81838613e-02 7.15196813e-02 8.50769207e-03
 1.83872077e-02 1.71621341e-02 2.98059344e-02 2.48525959e-02
 7.15472004e-02 2.30204522e-02 2.60756465e-02 3.64910847e-03
 9.12049220e-03 7.61217433e-02 2.72807235e-02 2.68885233e-02
 1.25558872e-02 1.64426629e-02 8.61043405e-03 9.30665293e-03
 2.64680543e-02 2.13947893e-02 1.85514464e-02 1.52082558e-02
 5.12304062e-03 2.49937946e-02 4.26557647e-02 8.13666153e-02
 4.72247764e-02 1.66017286e-02 1.07524564e-02 2.22610357e-02
 5.29313674e-03 2.42532803e-02 1.09917273e-02 3.79449907e-02
 1.37550804e-02 1.38839435e-02 1.55702237e-02 2.85676598e-02]"
database\11721.jpg,"[0.31830989 0.00084886 0.42214854 0.06901256 0.01905393 0.02111507
 0.01707861 0.10196004 0.01407894 0.03671139 0.06689986 0.02441984
 0.16588382 0.03775151 0.03240061 0.04080471 0.01522493 0.07400832
 0.08464351 0.00223563 0.01643558 0.08798296 0.04418089 0.11025275
 0.02708072 0.02031291 0.02322899 0.11443228 0.01041112 0.00482085
 0.02328731 0.00331634 0.02277387 0.09309562 0.08471682 0.01620885
 0.03241809 0.01937492 0.07525588 0.02613946 0.01470135 0.00910215
 0.00404638 0.0133422  0.01344882 0.02445847 0.08203979 0.04829651
 0.00198738 0.01917655 0.00801116 0.00418111 0.03555662 0.03573006
 0.02226207 0.00280455 0.01471826 0.03580029 0.02086022 0.06971192
 0.02129032 0.046405   0.01021806 0.00847752 0.00686451 0.03010211
 0.04061713 0.03067825 0.02627473 0.02969776 0.00943963 0.00341918]"
database\13567.jpg,"[3.18309886e-01 2.41371248e-04 6.36204273e-01 9.82335476e-02
 8.27755996e-03 4.39669176e-03 4.39196589e-01 2.60371407e-01
 4.08231477e-02 9.99627865e-03 5.44364171e-03 5.69429429e-03
 9.53911932e-02 2.60528358e-01 1.24662124e-01 2.12776824e-02
 1.44937994e-02 2.10598433e-02 8.60413202e-03 6.47701634e-03
 5.77998929e-02 6.70513330e-02 1.57530027e-01 6.87990881e-02
 1.31603588e-02 1.28003457e-02 3.21410066e-02 1.30346351e-02
 8.16984534e-03 6.80375790e-03 7.27184094e-02 1.01171421e-01
 5.35098957e-02 1.05957271e-01 4.21756210e-02 9.23883970e-03
 9.71204894e-03 2.94797731e-02 1.52815031e-02 1.45458643e-02
 8.33482630e-03 7.21883263e-03 6.16565709e-02 1.15210613e-01
 8.16336382e-02 4.12068316e-02 8.46941800e-02 2.44284337e-02
 7.76168332e-03 5.33954036e-03 2.02043391e-02 3.35277438e-02
 2.04544790e-02 1.48095268e-02 8.12468564e-03 7.48291277e-03
 3.23831622e-02 6.55922013e-02 8.93779611e-02 8.91057289e-02
 7.34005716e-02 5.81706652e-02 1.37050011e-02 7.39841687e-03
 1.42254721e-02 2.06737892e-02 6.04345378e-02 3.26797616e-02
 7.18120472e-03 1.89247543e-02 6.86078402e-03 7.67157417e-03]"
database\1402.jpg,"[0.31830989 0.00238245 0.6337626  0.11392267 0.02260128 0.0136279
 0.4802949  0.2837946  0.05796391 0.08421544 0.03252176 0.01274661
 0.20009309 0.29214088 0.15875116 0.03564633 0.04094654 0.02772246
 0.05248999 0.01034226 0.05545717 0.11919695 0.20606611 0.09813873
 0.02487743 0.06237839 0.08070396 0.04976116 0.04178539 0.01055706
 0.00071138 0.04203714 0.12261139 0.14959655 0.06340401 0.0195004
 0.08164806 0.05601344 0.01726015 0.05975975 0.02872929 0.01191012
 0.03039576 0.08294321 0.05246691 0.12329849 0.10068317 0.04444838
 0.01670577 0.02218683 0.00555851 0.04602555 0.05644741 0.0427073
 0.020937   0.01322608 0.06414792 0.02604149 0.11400683 0.05730516
 0.09024203 0.0674877  0.03499708 0.0151005  0.03663991 0.04649359
 0.07720843 0.0654725  0.03401837 0.03632182 0.01553697 0.01423806]"
query\10722.jpg,"[3.18309886e-01 7.50018736e-16 8.84575251e-01 2.24851288e-02
 3.19044261e-03 1.82865948e-03 1.26240489e+00 9.99079121e-02
 2.42654091e-03 1.58611878e-02 9.05364419e-03 4.22627214e-04
 1.39223602e+00 2.33646048e-01 1.47453888e-02 3.17217542e-04
 4.01627826e-02 2.28776359e-02 2.80780340e-03 8.30822447e-05
 1.28542225e+00 3.91337851e-01 4.69828391e-02 2.43515754e-03
 4.69677614e-05 6.88171385e-02 3.95047972e-02 9.62574832e-03
 6.88713095e-04 1.56283679e-05 1.01025446e+00 5.20981269e-01
 1.05059000e-01 9.73858930e-03 4.34305470e-04 7.62582209e-06
 8.66370868e-02 5.17332672e-02 2.26763942e-02 2.94598903e-03
 1.54911705e-04 2.90922154e-06 6.60509979e-01 5.74065756e-01
 1.84106755e-01 2.70436867e-02 2.07963147e-03 8.23745956e-05
 1.32369440e-06 7.91024276e-02 5.42951004e-02 4.09274523e-02
 8.64953608e-03 7.90668334e-04 3.35010969e-05 5.43770093e-07
 3.21746750e-01 5.26082128e-01 2.66473379e-01 5.83764695e-02
 6.86472324e-03 4.58545336e-04 1.63541813e-05 2.40603373e-07
 4.48172907e-02 4.89116576e-02 5.95933286e-02 1.94930824e-02
 2.76382126e-03 1.98141253e-04 7.12487767e-06 1.02741392e-07]"
query\10729.jpg,"[3.18309886e-01 2.83315169e-14 7.55726180e-01 5.96532369e-02
 1.65687158e-02 9.81638685e-03 7.74029860e-01 2.03373637e-01
 1.76703380e-02 5.03258219e-02 2.96037309e-02 6.26271580e-03
 4.79628131e-01 3.12994537e-01 7.53293046e-02 6.93616480e-03
 5.15021286e-02 3.36656587e-02 2.54390138e-02 3.50004438e-03
 1.25382408e-01 2.76823870e-01 1.47254724e-01 3.48427548e-02
 3.18675048e-03 1.07519051e-02 1.77588236e-02 4.38641079e-02
 1.72943296e-02 1.92523617e-03 1.14271371e-01 1.08555458e-01
 1.69755791e-01 8.11483634e-02 1.82599696e-02 1.60235390e-03
 6.52998092e-02 1.56231812e-02 4.02258167e-02 3.77562191e-02
 1.10435251e-02 1.07307078e-03 2.02366613e-01 8.81678542e-02
 1.08351227e-01 1.14717461e-01 4.88426935e-02 1.02443143e-02
 8.55347002e-04 6.52150174e-02 4.28538554e-02 2.06810205e-02
 4.66917602e-02 2.85234384e-02 6.96202648e-03 6.08927522e-04
 1.86747717e-01 2.05014278e-01 1.23016726e-02 1.02642913e-01
 8.08716431e-02 3.06160640e-02 6.02043125e-03 4.75977783e-04
 1.92271047e-02 6.22987945e-02 1.18442643e-02 3.43714101e-02
 4.29486449e-02 2.05822414e-02 4.39157086e-03 3.51503657e-04]"
query\11297.jpg,"[3.18309886e-01 8.67690848e-15 5.84652428e-01 9.23559601e-02
 7.61213863e-03 9.95208834e-03 3.07006922e-01 1.98065836e-01
 4.38845206e-02 2.32255197e-02 3.18464278e-02 7.14282029e-03
 5.29278512e-02 1.10334662e-01 1.03626367e-01 2.63283744e-02
 4.42137218e-03 2.37974731e-02 2.47575653e-02 7.31028823e-03
 1.82232189e-01 7.82221441e-02 6.74791995e-02 6.71772198e-02
 1.77583042e-02 4.47926378e-02 6.98649451e-04 2.28508035e-02
 1.87966733e-02 8.18327542e-03 1.13157397e-01 1.53539548e-01
 4.27986319e-02 5.15498350e-02 4.87874375e-02 1.26962022e-02
 4.64444916e-03 1.33265838e-02 1.23250374e-02 2.07743890e-02
 1.76273757e-02 8.54460420e-03 3.91601904e-03 6.16671159e-02
 9.95070363e-02 2.22164011e-02 4.53110295e-02 3.68295528e-02
 9.46384627e-03 3.76259816e-02 1.98890141e-03 1.55905900e-02
 1.03000202e-02 1.74346691e-02 1.91650654e-02 8.39393276e-03
 6.45525088e-02 6.32264758e-02 3.86244400e-02 7.19674532e-02
 5.70461544e-03 4.03297304e-02 2.81359319e-02 7.36337889e-03
 1.21975372e-02 4.16388039e-02 2.63139385e-03 2.32834187e-02
 6.54250422e-03 1.57495452e-02 2.09300753e-02 7.89457478e-03]"
query\11623.jpg,"[3.18309886e-01 3.20418748e-15 6.73996212e-01 4.70247565e-02
 1.12376003e-02 4.68112980e-03 5.06620892e-01 1.20816694e-01
 1.93360035e-02 5.30129926e-03 2.47289799e-02 8.91774462e-03
 5.62477584e-02 1.18086464e-01 5.26761401e-02 1.19620638e-02
 2.90094089e-02 5.61347334e-02 1.34457208e-02 8.94825831e-03
 2.81651041e-01 1.66989714e-02 6.34138798e-02 3.23514452e-02
 8.92197116e-03 1.45677021e-02 3.48489136e-02 1.40259866e-02
 1.90346252e-02 7.93032383e-03 2.73795199e-01 1.11927449e-01
 3.63771571e-02 4.18839287e-02 2.41197889e-02 7.22432072e-03
 3.32649820e-02 1.57180213e-02 9.82518613e-03 1.01014221e-02
 2.06422260e-02 6.73600370e-03 3.82587739e-02 1.33869994e-01
 2.68421240e-02 3.61069932e-02 3.07878367e-02 2.03878337e-02
 6.03185245e-03 3.59231441e-02 3.65303927e-02 2.04332589e-02
 7.08822821e-03 1.66623285e-02 2.00177468e-02 5.64673677e-03
 1.50753887e-01 1.74375035e-02 7.22917546e-02 6.50242359e-03
 3.40616132e-02 2.40966411e-02 1.84373534e-02 5.07645251e-03
 1.03166378e-02 2.31897672e-02 3.66294270e-02 7.43625237e-03
 8.06602631e-03 2.05248642e-02 1.85773997e-02 4.71729157e-03]"
query\1202.jpg,"[0.31830989 0.00362699 0.75728865 0.01855495 0.01692835 0.01036376
 0.78522899 0.03777317 0.0160894  0.00903171 0.06217029 0.00647683
 0.44595218 0.04211372 0.04853932 0.01023577 0.03872856 0.12755733
 0.00832019 0.00830102 0.00643654 0.02796997 0.10303175 0.02232728
 0.0089106  0.03806817 0.1535119  0.02328751 0.00742044 0.00887763
 0.31469524 0.04233497 0.14408184 0.0525746  0.01174382 0.00880092
 0.01005533 0.11026162 0.02443919 0.02351195 0.00689662 0.00908484
 0.36611642 0.03487252 0.1355017  0.08821148 0.02666792 0.00819532
 0.00894065 0.05815883 0.01996114 0.01085155 0.04650477 0.01057865
 0.00788223 0.00915866 0.20315568 0.02499419 0.07818732 0.10340731
 0.04920089 0.01638681 0.00730649 0.00907606 0.05971311 0.07328716
 0.03873554 0.05663188 0.02510875 0.00770077 0.00826812 0.00920058]"
query\12034.jpg,"[0.31830989 0.00188926 0.38480058 0.04722899 0.02606138 0.01740087
 0.04848813 0.05190718 0.03922281 0.02941238 0.05918293 0.0180192
 0.10631059 0.05081941 0.07322905 0.02669666 0.00472444 0.05031387
 0.05452472 0.04220153 0.05152283 0.0516868  0.0331064  0.06402285
 0.00280618 0.02318639 0.00827642 0.08239617 0.13434048 0.02313858
 0.02167525 0.0239957  0.033991   0.04508386 0.02386847 0.01466117
 0.00924774 0.01683806 0.02972431 0.14570921 0.05359932 0.01368335
 0.01698013 0.02585092 0.00946422 0.00450053 0.05171225 0.04002488
 0.00550134 0.02677893 0.03542179 0.02651467 0.05927342 0.04020899
 0.04273619 0.01165516 0.01927441 0.02033131 0.01982739 0.02241164
 0.04795841 0.04473822 0.00661819 0.00606562 0.00844693 0.01290049
 0.00954425 0.02588435 0.00828835 0.03909386 0.02823491 0.00412658]"
query\12181.jpg,"[0.31830989 0.00600055 0.73520404 0.0036233  0.02896894 0.01002868
 0.69770339 0.03672186 0.01369584 0.02918941 0.06474157 0.00721016
 0.29134059 0.07206092 0.03660426 0.00895227 0.00527242 0.13209919
 0.00531194 0.00721666 0.15586194 0.07629407 0.07504606 0.01497147
 0.00814099 0.02354087 0.15232059 0.00825117 0.0052225  0.00796396
 0.35656383 0.02513978 0.09626381 0.03320554 0.00837195 0.00813307
 0.03186524 0.08453007 0.0099307  0.01787842 0.00621086 0.00816694
 0.25704046 0.05866884 0.06880254 0.05471729 0.0151482  0.0071257
 0.00820823 0.02044939 0.04007047 0.00617213 0.03831482 0.00882865
 0.00667233 0.00828892 0.01603369 0.10683683 0.00235391 0.06173262
 0.02722551 0.01043915 0.0066849  0.00830893 0.00752531 0.13305082
 0.00724546 0.05082568 0.01909304 0.00710034 0.00695299 0.00837421]"
query\14147.jpg,"[3.18309886e-01 8.59126743e-15 4.78563989e-01 6.32429318e-02
 3.37041982e-02 2.48833639e-02 5.40133694e-02 1.23462842e-01
 7.18089215e-03 7.84221537e-02 4.35249123e-02 2.40360598e-02
 1.97041025e-01 4.57302147e-02 1.51883314e-02 3.49507945e-02
 5.32937539e-02 6.65906603e-02 8.61488856e-02 6.19582818e-03
 7.36740265e-02 1.03166651e-01 1.87969095e-02 1.18785725e-01
 1.39577753e-02 4.11454453e-02 7.45107170e-02 1.18703986e-01
 1.68995772e-02 4.61034713e-03 3.84635666e-02 4.17911990e-02
 5.13999631e-02 1.50189980e-01 5.55454528e-02 2.72500410e-03
 4.71361035e-02 2.25790611e-02 7.89116932e-02 3.96876740e-02
 1.60518213e-02 2.67557092e-03 2.64926618e-02 3.19692271e-02
 5.80891825e-02 6.90495411e-02 7.40385257e-02 4.86510310e-03
 4.00029411e-03 5.20560036e-02 2.36936993e-02 3.28751797e-02
 6.11569650e-02 3.78343384e-02 6.42810011e-03 3.70349638e-03
 2.19847112e-02 1.53300679e-02 3.94489040e-02 2.59959675e-02
 1.82938175e-02 8.02604306e-03 1.72754271e-02 2.45834754e-03
 3.02028075e-02 4.11181793e-02 2.73208164e-02 4.28442713e-02
 6.59188678e-02 1.48911269e-02 1.55396752e-02 1.68348755e-03]"
query\14426.jpg,"[3.18309886e-01 5.97472674e-16 7.10640373e-01 9.36304948e-02
 1.05533471e-02 6.77418984e-03 6.49760325e-01 3.02168021e-01
 3.26252376e-02 3.75001750e-02 2.16604999e-02 5.17515158e-03
 3.74181986e-01 4.24514953e-01 1.34369607e-01 1.25114624e-02
 4.85225588e-02 2.43737474e-02 2.33898252e-02 3.09165471e-03
 1.83589575e-01 3.30786893e-01 2.47794420e-01 6.12877872e-02
 5.15913512e-03 1.47307092e-02 2.19067773e-02 4.62277568e-02
 1.59593141e-02 1.98042330e-03 1.18866187e-01 1.24080463e-01
 2.59690524e-01 1.36531082e-01 2.86741929e-02 2.29490527e-03
 4.19088312e-02 2.88039227e-02 5.01070203e-02 3.75827836e-02
 1.11104971e-02 1.29457501e-03 6.02647299e-02 3.30202180e-02
 1.41982337e-01 1.77955045e-01 7.28001426e-02 1.40842986e-02
 1.11002083e-03 3.90053282e-02 1.24798612e-02 3.71147646e-02
 5.00708356e-02 2.88290784e-02 7.92360477e-03 8.32453998e-04
 4.51431892e-02 7.18028563e-02 1.86474326e-02 1.37368786e-01
 1.07943990e-01 4.01006648e-02 7.27466633e-03 6.00433770e-04
 3.44999960e-02 5.34997255e-02 3.45012189e-02 3.77856479e-02
 4.35068963e-02 2.26398729e-02 5.51958688e-03 5.29025955e-04]"
query\14729.jpg,"[3.18309886e-01 3.29096476e-15 6.34176181e-01 1.20470506e-01
 1.39604038e-02 8.80530324e-03 4.72899284e-01 3.15015719e-01
 5.74882974e-02 3.95976080e-02 2.73167745e-02 6.57831430e-03
 2.10826461e-01 3.29548710e-01 1.71991457e-01 3.28108571e-02
 2.76341570e-02 4.23005862e-02 3.00327940e-02 3.16279292e-03
 8.18875567e-02 1.56399477e-01 2.15896081e-01 1.04602807e-01
 2.13082658e-02 3.06629779e-02 4.07209189e-02 4.06811092e-02
 2.49433721e-02 7.23797698e-04 2.20747394e-02 1.86555386e-02
 1.17924455e-01 1.50455777e-01 6.80951045e-02 1.54377578e-02
 8.25598601e-03 2.23461144e-02 4.41681109e-02 3.45496022e-02
 1.93239065e-02 1.54403990e-03 5.67937746e-02 6.29678277e-02
 4.43073669e-02 1.09440321e-01 1.02756623e-01 4.84464231e-02
 1.20812161e-02 3.52916636e-02 2.46413589e-02 4.22699179e-02
 1.80764790e-02 3.49569908e-02 1.38324208e-02 2.79550926e-03
 1.00768917e-01 6.62118171e-02 1.17952365e-01 1.73873767e-02
 8.30013893e-02 7.41877128e-02 3.71930370e-02 9.94726894e-03
 4.87159321e-02 8.10955142e-04 5.83754468e-02 1.11037811e-02
 8.65236414e-03 3.55804031e-02 8.61554464e-03 3.61008392e-03]"
